feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
-4.871253837646962181e-01,-5.923939242388691628e-01,-8.639907696798160286e-01,4.852162794482699215e-02,-8.309501164110377758e-01,-2.893632979779994230e-01,-4.277929696378525160e-01,-7.166739902218447478e-01,-9.697876693676479865e-02,-4.603674621168296621e-01,0.000000000000000000e+00
2.704568257798388164e-01,-5.023810944913695287e-02,-2.389480468664097468e-01,-9.075636620415978850e-01,-5.767713305683327407e-01,2.660304891270475203e-01,-2.668746912178341368e-01,-1.706293317851949598e-01,-8.221658122737731667e-01,-3.147812009701547176e-01,0.000000000000000000e+00
7.553912258257560186e-01,5.009171876243807553e-01,-9.775552447985510485e-01,9.933230542922587281e-02,7.513871233717890341e-01,6.199365277078081604e-01,4.707184931493831326e-01,-8.416034270836327824e-01,-2.955125684661258356e-01,8.767382347969537859e-01,1.000000000000000000e+00
-1.669405281121371765e+00,5.433601923799350475e-01,-6.626237589458466859e-01,5.705986685931593305e-01,-7.632591565425168589e-01,-1.255477053791742570e+00,2.556172791721080806e-01,-4.034539451336586757e-01,2.249957768314408413e-01,-8.087319699094650538e-01,0.000000000000000000e+00
-1.804882100664519040e+00,-1.627542437883162663e+00,4.808494666138199425e-02,2.597225017214818688e-01,-9.043166251044085779e-01,-1.403575099505764312e+00,-1.089463211699886802e+00,-3.905800920354365879e-02,-1.883892928073412354e-01,-7.920916138208693447e-01,0.000000000000000000e+00
6.385924587773739169e-01,-1.661520062268959874e+00,-6.607979864731657049e-02,-1.211016199762456447e+00,-6.518361078021591704e-01,3.048795120665120373e-01,-8.616505007375081515e-01,-4.398566623659473374e-01,-9.764777269494396839e-01,-3.696725471497048776e-01,0.000000000000000000e+00
4.739867131641401637e-02,-8.604133652839524027e-01,-3.845555442298253523e-01,1.006292809214440531e+00,-5.768918695231487481e-01,4.713478137976147980e-02,-8.604820525675258569e-01,-3.375167345137885522e-01,9.687874415413156859e-01,-3.718978274159406849e-01,0.000000000000000000e+00
8.356921120651418233e-01,-1.129706854657618109e+00,5.298041779152827813e-01,1.441568620657900368e+00,-2.471644500127289312e+00,4.538159578685629914e-01,-7.969239112511596890e-01,-4.965218834242929313e-02,1.374609800251185954e+00,-1.670839523584307207e+00,0.000000000000000000e+00
-7.968952554704767932e-01,5.770721271805400177e-01,-2.030453860429926871e-01,3.711458733713088320e-01,-6.039851867158205767e-01,-6.212996957962166888e-01,3.163093207680282015e-01,-9.168218265611628726e-02,3.798735911128952591e-01,-3.990808081918426620e-01,0.000000000000000000e+00
8.658978747289991507e-02,-1.556772353920794771e-01,1.167782061659807358e+00,2.544208433012131176e-01,3.376026620752021756e-01,-2.685775831932832314e-02,8.364904644589429838e-02,7.383656032713188377e-01,1.085740640125673617e-02,6.397039504812721544e-01,1.000000000000000000e+00
-4.118769661224673806e-01,-4.876062240724935437e-01,-4.325581878196209096e-01,3.944521423782968439e-01,-4.209844808202629629e-01,1.783747516585982296e-01,-6.431366610750378632e-01,-3.133744792725366435e-01,-7.085131780135434099e-02,-2.287840243115822902e-01,0.000000000000000000e+00
2.897748568964128579e-01,2.075400798645438361e+00,8.711247034316923488e-01,-3.260235321678411347e-01,1.201213922163944847e+00,2.238410087667878912e-01,1.756437990601893206e+00,9.597147590502747017e-01,-6.121925656145732475e-01,1.173404627248888055e+00,1.000000000000000000e+00
-4.080753730215513908e-01,-2.038124535177853858e+00,-1.008086310917404083e+00,-1.870791921025855675e+00,-3.515134840413086659e-01,-6.073082116695587285e-01,-1.805097421520153622e+00,-9.962187877875232633e-01,-1.750430052271584325e+00,-3.459137765899383266e-01,0.000000000000000000e+00
1.841837918955169934e-02,1.676437312275282698e+00,3.269273737641626432e-01,-2.191005288088642422e-01,8.294055811834891712e-01,-1.210133878374354544e-02,1.299752932000552530e+00,4.737931507137536635e-01,-3.530523626542262927e-01,6.663819073235892620e-01,1.000000000000000000e+00
-2.211135309007885130e+00,2.356145581085659357e-01,7.708651938869668374e-01,-1.478586245779841546e+00,1.143754043206929083e+00,-1.665036498078730665e+00,-1.771340854260858300e-02,5.300142417723429089e-01,-1.214818696222190519e+00,1.097192115333438300e+00,0.000000000000000000e+00
3.384964074944141199e-01,-4.152879139008012754e-01,6.327818661062848404e-01,2.270692857804395892e+00,1.818662550584951576e-01,6.054699152260358819e-01,-1.677602369414903649e-01,8.568644532981448680e-01,1.613721442618123225e+00,4.680886381654069117e-01,1.000000000000000000e+00
2.482205863003360824e-01,-4.593608995402441164e-01,-8.498443694647918045e-01,8.303358165442455974e-01,-8.560838259088672242e-01,8.068598905252520603e-02,-5.348847905201126185e-01,-7.529060182114761801e-01,7.320638319690487839e-01,-5.390196708649432900e-01,0.000000000000000000e+00
7.156623721939246729e-02,-4.776574467651166778e-01,4.789798257463920295e-01,3.336621052869484516e-01,1.037539944257899416e+00,-2.592326050292139694e-01,-2.717331055457278821e-01,2.150852634957753917e-01,2.204749836696641985e-01,8.133976010193957329e-01,1.000000000000000000e+00
-5.100163988547471439e-01,-2.698749352933712542e-01,-9.787637157823073641e-01,-4.442932600761113626e-01,3.773004930448519700e-01,-2.446457167976015257e-01,-2.847195538871635789e-01,-6.455632825467882974e-01,-3.533254657126839726e-01,5.773074003415499256e-01,0.000000000000000000e+00
7.569886166453518861e-01,-9.221653241776254228e-01,8.696059201056601795e-01,1.355637858804950913e+00,4.134349032237008559e-01,3.294711521363514195e-01,-7.606267337018729480e-01,6.085267901598010454e-01,1.312560397578201643e+00,-1.076478086770155662e-01,1.000000000000000000e+00
1.876795812558065935e+00,-7.737891991035730221e-01,-1.244654703311417032e+00,-1.778720248904278600e+00,1.496044311489183043e+00,1.414205561744955819e+00,-5.894801778028327943e-01,-1.164013665474935344e+00,-1.659022545963496853e+00,9.123885488899716734e-01,0.000000000000000000e+00
6.543656563540577453e-01,-5.558467091045506819e-02,2.799686263198202796e-01,-1.125489047298376510e+00,2.445751979616826333e+00,4.719684279810473782e-01,-1.968326710601337459e-01,1.284069309150980276e-01,-8.166503221802275947e-01,2.092928428427138776e+00,1.000000000000000000e+00
1.292211819752275004e-01,1.093947946048929309e-01,7.257666238986922869e-01,4.810092317367132275e-01,2.238840242791313717e-01,8.945025492016038526e-02,1.295892583920917329e-01,5.716919926823536002e-01,3.820127396941559450e-01,1.819288906739300604e-01,1.000000000000000000e+00
-7.904744554453119187e-01,4.714683571359957193e-01,1.882024496475033670e+00,1.345420046154977678e+00,1.593186626639397252e+00,-4.945466729413824369e-01,6.832415985796786995e-01,1.774055623428997697e+00,1.009638780730043317e+00,1.395652031536350979e+00,1.000000000000000000e+00
-5.112156764311852619e-01,-9.896048202585808751e-01,-1.257869200996481474e-01,5.572491228869460439e-02,1.094191518470948532e+00,-5.456993976022257442e-01,-9.473028133734076039e-01,-4.874470851716338760e-01,2.216311940041476303e-01,8.882347192631472321e-01,0.000000000000000000e+00
-1.692464629714819369e+00,1.529550319460613705e+00,-1.580078985789894197e-01,-4.268810699474200332e-01,-1.012104375260167721e+00,-1.408717554205207723e+00,1.458002284223260059e+00,-1.217901870731074032e-01,-1.657020250465346123e-01,-6.954943612873596415e-01,0.000000000000000000e+00
-1.654856671865769790e+00,8.231705839619145593e-01,7.331796718840388749e-02,-1.289960899741053879e+00,-1.295078772063616102e+00,-1.326739408082493465e+00,9.581559938670884957e-01,1.836350926815317197e-01,-1.221266878990528770e+00,-1.198943581849531093e+00,0.000000000000000000e+00
-3.357846992901282190e-01,1.669021525289392960e+00,-2.595913513636047831e-01,-1.503142953118106195e+00,-2.457430640859440685e-01,-2.387081679283449831e-01,1.171986222425905666e+00,-1.689833660925246228e-01,-1.238946479266069822e+00,-8.249723405281714217e-02,0.000000000000000000e+00
-2.727235697476702025e-01,-2.696886642941571655e+00,-5.429486651781220696e-02,-2.309345302086779628e-01,6.962063648134183547e-01,-1.986134208565516479e-01,-2.448520235371367537e+00,2.185371406724570253e-01,-1.285052876501293906e-01,7.558479974922516220e-01,0.000000000000000000e+00
1.848956094945345185e+00,1.126565029547757391e+00,-2.688886905548305006e-01,-1.106525908741670117e+00,2.573359803249860356e+00,1.566366031000792303e+00,9.616442036725589837e-01,-2.299800183955692245e-01,-9.398220765978529956e-01,2.302797963386134850e+00,1.000000000000000000e+00
5.921843401448825817e-02,1.392929191294620291e-02,-2.412508711000327724e-02,1.980847607678553335e-01,-1.443604119239427497e-01,2.161426491399380256e-01,-9.833807102301761471e-02,-5.621035812519153962e-02,2.754720750718439026e-01,2.872225293905856236e-01,1.000000000000000000e+00
-5.736620068802362749e-01,-5.468589412403921379e-01,-3.275327021599838684e-02,-5.434247711337649722e-01,-7.128457826771643635e-01,-3.804027823739954961e-01,-6.376650915971332489e-02,9.226329322986992487e-02,-3.785014133249569590e-01,-5.214569374412542091e-01,0.000000000000000000e+00
1.064302276918968337e-01,-2.549772174208552178e-01,1.503992988582688373e+00,-2.650969808393011995e+00,1.091506851922461774e+00,1.758612868553610931e-01,-1.970202658367177506e-01,1.223057153856420776e+00,-1.754263598643207356e+00,9.279876989074051785e-01,1.000000000000000000e+00
1.246085192497629057e+00,-2.073390232408149458e+00,-3.426875940803487675e-01,-3.714408659957914582e-01,-1.407511694717821227e+00,6.804235206488078447e-01,-1.819152067533555517e+00,-3.522318229203732498e-01,-6.032085199825907296e-01,-1.430643848609026492e+00,0.000000000000000000e+00
-7.778166875908752997e-01,-1.110575845465828770e+00,1.752270443423622703e+00,9.356783931474611515e-01,1.271555094994158752e+00,-6.122078102395642762e-01,-1.117892578575005347e+00,1.505045162656174051e+00,7.240555165684894323e-01,9.109617957676420241e-01,1.000000000000000000e+00
7.216720640432349176e-01,-1.129051771217228994e+00,-5.245202662797736615e-01,4.893745612279180590e-01,-1.222127808891945389e+00,6.732391608349096446e-01,-6.852604251556172477e-01,-5.501218716671478770e-01,2.097991466798962978e-01,-1.016318661914878962e+00,0.000000000000000000e+00
7.129984301723880646e-01,-2.403253981581348619e-01,-3.748208075495972347e-01,7.109599682034917212e-01,4.442633114860399246e-01,7.161869830520004587e-01,-3.064971133433451733e-01,-4.220920764435431294e-01,6.895894656506021958e-01,5.654745596441029809e-01,1.000000000000000000e+00
-3.609661658190799205e-01,1.159329803364248068e+00,-1.081063327599897317e+00,6.159356069442637471e-01,5.931012579683837549e-01,-4.272430875020227781e-01,9.362296025834840885e-01,-9.704494664330406417e-01,1.693141075463021616e-01,3.522807815567812195e-01,1.000000000000000000e+00
-3.095464393139902848e-01,3.261330222421179870e-01,-1.251113576385303183e+00,9.240270192069010013e-01,-1.849021364429890291e-01,-3.794450064289212055e-01,4.520669668161905186e-01,-7.302770290749611704e-01,8.084841574104981721e-01,1.134629479537521690e-02,0.000000000000000000e+00
-5.227230205190395163e-01,1.049009225836889270e+00,-7.043436905427592487e-01,-1.408461296363559656e+00,-1.556629173523903731e+00,-5.329985514719512985e-01,7.423557102833454602e-01,-1.207678223631349912e+00,-1.252778723360516100e+00,-1.245627682211799092e+00,0.000000000000000000e+00
6.060099513456396192e-01,-1.280429352496283091e+00,1.754794181984364654e+00,-2.081929407883722050e+00,1.696456368290038208e+00,5.920907410547803229e-01,-1.033529247745058610e+00,1.482955112540080389e+00,-1.812375899531180501e+00,1.321731471609078223e+00,1.000000000000000000e+00
2.110174672026184084e-01,-9.671311187039238755e-02,-5.449190868089495154e-01,3.991361143520707477e-01,-3.763470242484837774e-02,3.755901847469363952e-01,-8.068417146081793834e-02,-4.290809066071152311e-01,3.000925077351923598e-02,1.967103188677253936e-02,0.000000000000000000e+00
1.103301882016521906e+00,1.142276486620396464e-01,1.503017614618775977e-01,-3.636122122138558677e-01,-5.694562372106745651e-02,8.011494841548971735e-01,2.280470212328500612e-01,-2.159326826781218789e-01,-3.839049590112859067e-01,-1.237877734274223929e-01,1.000000000000000000e+00
3.078017688920591799e-01,-1.710168392656625347e+00,-1.348185422105713016e+00,7.432640940227149828e-01,1.708654381279418599e-01,4.278338778390571306e-01,-1.249985847023235230e+00,-1.016602981857369858e+00,8.115113812763571355e-01,5.088490088382040255e-02,0.000000000000000000e+00
-1.839833363526791332e-01,1.843393306539315921e-02,3.475817053616710450e-01,-5.397596803093615003e-01,-7.783047254023126582e-01,-1.224907072492244786e-01,-2.927559979865116541e-02,3.732157626556432684e-01,-4.368454809533851568e-01,-9.636009614798730638e-01,0.000000000000000000e+00
1.958452550976815532e-01,-9.783727776150320521e-01,4.082527557144718378e-01,-1.702583604237840387e+00,1.029155637325643635e+00,1.318190486456579935e-01,-7.699684097927220749e-01,4.445300508430575226e-01,-1.236530799815377613e+00,7.737336683949370686e-01,0.000000000000000000e+00
4.725974824130430019e-01,2.560297343138756565e-01,9.826909839455139073e-01,1.665474444462576642e+00,1.014370065018130429e+00,3.358011399668406338e-01,1.304679851464027873e-01,2.557871745474215031e-01,1.665307919963316508e+00,7.155024227847590623e-01,1.000000000000000000e+00
-1.840874231331645294e+00,-1.279576966735701538e+00,-6.248185776956788340e-01,2.609105021083378551e-02,5.176590204691230435e-01,-1.323377112144884959e+00,-1.319184054772450043e+00,-2.265769797856554413e-01,7.362395713318214963e-02,3.109310185054826037e-01,0.000000000000000000e+00
-7.257438131534655890e-01,1.867667644770783231e-01,-7.553829323533225448e-01,-6.115178029919482450e-01,-1.406661096848222270e+00,-5.154794871653585187e-01,2.009335830612885287e-01,-7.518536868196261658e-01,-6.009741568060266159e-01,-1.041954264960569754e+00,0.000000000000000000e+00
-9.232332461109042931e-01,-1.351684605616333634e+00,-9.758732529773327391e-01,1.053641796607839520e+00,-9.493988888319430108e-01,-2.834215113591961321e-01,-7.029093323264534732e-01,-6.433850530312310578e-01,9.363638803228295782e-01,-6.277927205074526062e-01,0.000000000000000000e+00
2.632382064837390789e+00,4.933179008808892263e-01,1.848361236948738995e-01,-8.583577801812133368e-01,7.003098794089911427e-01,1.935460723270447936e+00,2.179104925664988868e-01,2.960836550923563459e-01,-7.955454534078291173e-01,6.066868044556583683e-01,1.000000000000000000e+00
-5.756378262377739308e-01,1.220098146453614391e-01,2.560084538268794674e+00,-9.605989972464987203e-02,1.149273326285675800e+00,-3.568899205842240852e-01,-5.699809020425139483e-02,1.872728213491177351e+00,-1.777324564391537520e-01,1.118501699118435555e+00,1.000000000000000000e+00
-7.031764251258874054e-01,-3.498849049696169805e-02,1.770800635635509934e+00,-6.269670577877674011e-01,1.812448557996928722e+00,-6.683813420630125846e-01,-2.021363467263175839e-01,1.548732498978717897e+00,-8.055522061540107970e-01,1.565071231563615939e+00,1.000000000000000000e+00
7.077519354554754338e-01,-5.624667758942676343e-01,6.324077390555208344e-01,9.725544496267296557e-01,6.218099622171964214e-01,3.923441509666516502e-01,-3.050550649707896578e-01,4.288275430619450934e-01,9.632950579182621986e-01,4.384367318126287105e-01,1.000000000000000000e+00
-1.570224719890456422e+00,-7.271371758248685868e-01,-2.475186355515047454e-01,-7.443342910004628610e-02,6.206720975506779814e-01,-1.258353203319359626e+00,-4.920126498206068844e-01,-6.122903443088352216e-01,-1.367472584099248822e-01,4.039664208976664339e-01,0.000000000000000000e+00
1.777010009332538332e-01,-1.335344358710101265e+00,3.801978510059632055e-01,6.105857452838231447e-01,5.597904479310398251e-01,1.696312966280102696e-01,-1.099983025451372498e+00,5.377066659103263424e-01,5.248882453902309342e-01,5.103968056982011170e-01,1.000000000000000000e+00
1.080780725554621791e+00,8.339221545489040599e-01,4.591800792284366772e-01,-7.016571145864700099e-02,-1.660960933515990945e+00,1.448259291455715747e+00,4.835339113113302778e-01,2.123350707795014503e-01,-2.633249548882454771e-01,-1.214015324832412812e+00,1.000000000000000000e+00
4.296182191325858546e-01,2.076876871631111454e-01,2.715788371953735125e-01,-1.276748575820309650e+00,-1.081056540408262379e+00,3.068654121694283088e-01,1.846255080584737751e-01,4.636437720868802348e-02,-9.342093347131533720e-01,-5.852763709203103737e-01,0.000000000000000000e+00
1.053152853332903538e+00,-3.955515385665504119e-02,6.815006973726244199e-01,2.831837613045930929e-02,2.975613949574323555e-02,6.164865367693863618e-01,-3.445685485524848657e-01,4.645873842907550788e-01,-1.297335467226493066e-01,2.620395205846136610e-01,1.000000000000000000e+00
9.382838059759976979e-01,-5.160447282173739048e-01,9.612077694098343505e-02,-4.622752887050427528e-01,-4.344962274323155849e-01,8.052291882796753786e-01,-3.841504692024004797e-01,1.313439666182643628e-01,-3.981619753043990628e-01,-4.558915832472862362e-01,0.000000000000000000e+00
